"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2"
"1",2012-01-01,6.5,280.1,64,974.7,102.4,11.8,16.4,9.2,0,1444,795223,1.81584285162778,0.61,6.48,28.39,37.87,31.17,NA,NA,8.25
"2",2012-01-02,4.8,282.3,54.6,972.5,94.6,10.6,13.9,8.1,0.1,1206,718523,1.67844313960722,0.28,3.61,16.17,21.13,45.04,NA,NA,5.12
"3",2012-01-03,4.5,290.2,56,979.9,96.6,8.3,12.2,6.2,0,1114,646980,1.72184611579956,0.48,7.15,30.6,41.3,32.67,NA,NA,4.74
"4",2012-01-04,5.1,255.5,70,978.8,92.7,8.3,13.9,4.3,0,837,480117,1.74332506451552,0.3,15.65,36.09,59.39,26.17,NA,NA,5.83
"5",2012-01-05,7.5,300.2,51.3,971.9,21.2,9.3,13.4,6.2,0,121,98557,1.22771594102905,0.21,2.09,18.3,20.91,44.21,NA,NA,3.75
"6",2012-01-06,4.6,245.4,67.4,972.5,77.6,10.4,12.8,7.6,0,285,197910,1.44004850689707,0.37,3.09,21.65,25.74,43.38,NA,NA,5.92
"7",2012-01-07,4.7,281.3,51.1,978.1,110.6,8.3,12.3,5.1,0,141,111291,1.26694880987681,0.3,3.78,25.35,30.65,35.25,NA,NA,6.25
"8",2012-01-08,6.4,286.4,65.5,976.4,108.6,7.9,10.5,5.6,0,1481,848692,1.74503824709082,0.3,2.26,14,16.83,39.88,NA,NA,3.21
"9",2012-01-09,5.5,275.8,60.8,978.5,106.2,8.8,13,5.9,0,1117,666588,1.67569773233242,0.42,10.7,35.18,50.22,27.62,NA,NA,8.38
"10",2012-01-10,3.4,223.3,63.1,980.9,106.9,9.3,13.7,7.5,0,1090,668006,1.63172187076164,0.52,29.57,59.17,103.91,16.88,NA,NA,4.92
"11",2012-01-11,3.3,160.6,77.6,982.5,92.6,8.5,12.5,6.1,0,1049,621005,1.68919734945773,0.54,37.61,64,121,13.29,NA,NA,2.58
"12",2012-01-12,6.1,262.2,72.8,980.8,108.2,8.3,13,5.9,0,916,541464,1.69170988283616,0.41,5.96,36.13,45.13,30.62,NA,NA,5.67
"13",2012-01-13,5.6,300.2,41.7,975.5,116.9,8.3,13.4,5,0,207,145443,1.42323796951383,0.22,12.09,34.91,53.26,26.58,NA,NA,4.21
"14",2012-01-14,2.2,122.4,70.6,970.5,69.7,6.9,10,4.8,0,151,101482,1.48794860172247,0.47,22.83,46.7,81.26,15.96,NA,NA,3.79
"15",2012-01-15,1.9,96.8,77.5,968.2,91.4,6.7,10,5,0,1574,831792,1.89229999807644,0.47,10.91,38.17,54.26,24.79,NA,NA,4.88
"16",2012-01-16,6,53.1,79.1,966.9,49,6.6,8.2,5.6,1.5,1272,684577,1.85808170592935,0.31,6.17,38.87,47.74,33.67,NA,NA,4.88
"17",2012-01-17,4.9,95.2,75.4,977.6,107.5,8.2,11.9,6.8,0.1,1195,679011,1.75991257873584,0.59,11.74,48.13,65.35,38.29,NA,NA,4.46
"18",2012-01-18,3.8,285.4,64.7,983,118.3,7.3,12.5,4.7,0,1090,633705,1.72004323778414,0.52,14.5,44.5,66.45,20.23,NA,NA,2
"19",2012-01-19,6.2,283.3,57.9,984.4,114.4,7.9,13.1,5.2,0,1107,587070,1.8856354438142,0.33,9.17,34.22,47.96,29.21,NA,NA,5.17
"20",2012-01-20,5.1,245.1,57.6,979.3,113.6,10.3,15.2,6.1,0,200,129335,1.54637182510535,0.39,16.7,48.78,73.78,24.38,NA,NA,6.17
"21",2012-01-21,6.5,297.6,51,976.4,119.9,10.7,15,7.9,0,126,88890,1.41748228147148,0.43,8.74,31.87,45.04,32.46,NA,NA,4.29
"22",2012-01-22,6.7,297.4,64.7,972,123.7,10.3,14.9,7.6,0,1791,892757,2.00614500922423,0.3,10.74,26.43,42.26,33.71,NA,NA,5.54
"23",2012-01-23,8.9,312.2,58.8,969.2,119.3,10.4,14.7,7.1,0,1312,686578,1.91092636233611,0.31,4.84,23.89,30.79,36.91,NA,NA,3.48
"24",2012-01-24,4.1,249.4,69.3,972.8,126,8.8,13,6.4,0,1345,736498,1.82620998291917,NA,11.28,45,61.89,14.88,NA,NA,2.91
"25",2012-01-25,4.2,274.2,60.7,970.9,128.4,9.6,16,5.4,0,1345,741333,1.81429937693317,NA,29.22,56.3,100.39,22,NA,NA,1.96
"26",2012-01-26,3.3,181.9,68.5,969.1,116.1,9.1,13.7,7,0,1182,593431,1.99180696660606,NA,29,66.17,110.09,17.5,NA,NA,2.54
"27",2012-01-27,3.9,76,69.9,972.6,50.4,8.4,10.7,7.2,0,258,169549,1.52168399695663,NA,9.48,42.87,57,28.08,NA,NA,3.46
"28",2012-01-28,3,223.3,84.6,973.4,21.7,5.9,8.3,4.4,3.9,145,99723,1.45402765660881,NA,9.74,40.91,55.39,13.42,NA,NA,2.88
"29",2012-01-29,4.3,229.7,65.4,968.5,88.3,4.2,7.3,2.1,0.1,1962,964805,2.03357155072787,NA,3.87,29.65,35.17,34.58,NA,NA,3.62
"30",2012-01-30,4.2,278.9,38.9,971.8,140.6,5.5,10.5,1.1,0,1577,857475,1.83912067407213,NA,4.7,31.17,37.87,39.29,NA,NA,4
"31",2012-01-31,4.3,224.4,51.6,968,70.2,5,8.1,2.6,0,1441,809233,1.78069851328357,0.28,11.1,37.29,53.76,35.14,NA,NA,3.96
"32",2012-02-01,4.2,143.9,86.1,963.5,15,4,5.6,0.4,8.5,1203,697658,1.72434057948164,0.65,35.04,55.48,108.61,19.62,NA,NA,3.5
"33",2012-02-02,4.7,244.2,91.1,962.1,38.1,-0.6,0.3,-1.7,3.1,1225,657480,1.86317454523332,0.55,7.87,36.65,48.35,25.71,NA,NA,3.29
"34",2012-02-03,7.7,233.4,56.9,967.3,144.1,-1.7,0.4,-4.6,0,281,185417,1.51550289347794,0.34,4.65,29,35.57,40.83,NA,NA,1.71
"35",2012-02-04,5.8,238.4,24.8,972.2,152.7,-0.9,3,-3.7,0,96,69660,1.37812230835487,0.21,2.17,21.91,24.57,64.67,NA,NA,1.46
"36",2012-02-05,5.9,231.7,44.1,972.6,58,0.2,3.1,-2.1,0,2536,1281926,1.97827331686852,0.36,2.09,24.04,26.65,55.42,NA,NA,1.5
"37",2012-02-06,5.6,206.3,37,970.2,155,4.2,10.6,-0.6,0,2017,1063775,1.89607764799887,0.22,5.7,28.43,36.57,50.83,NA,NA,6.08
"38",2012-02-07,4,191.2,16,965.7,158.8,4.2,8.6,1.4,0,1845,1029534,1.79207291842717,0.23,6.96,30.04,40.04,62.71,NA,NA,4.12
"39",2012-02-08,6.5,307.8,20.1,971.7,115.4,1.4,4.8,-2.4,0,1815,992074,1.82950062192941,0.47,2.43,30.48,33.65,54.83,NA,NA,3.62
"40",2012-02-09,11.2,315.2,41.1,974.4,159.3,2.1,7.4,-3,0,1664,906624,1.83538048849358,0.32,3,22.74,27.04,51.29,NA,NA,6.5
"41",2012-02-10,7.8,266.6,46,969.2,157.5,4.5,8.9,1.2,0,348,244670,1.42232394654024,0.47,5.39,32.39,40.09,50.38,NA,NA,8.46
"42",2012-02-11,5.7,233.8,32.4,968.2,165.5,2.4,7.3,-1.3,0,197,129509,1.52112980565057,0.51,1.61,19.57,21.61,64.88,NA,NA,6.46
"43",2012-02-12,4.3,219.7,48.4,970.2,161.1,0.5,6.3,-3.2,0,3017,1459167,2.06761803138366,0.4,2.26,27.35,30.17,59.08,NA,NA,4.42
"44",2012-02-13,5.5,230.1,35.4,971.2,163.1,2.7,8.4,-1.8,0,2169,1118082,1.93992927173499,0.37,5.35,42.04,49.96,54.38,NA,NA,3.42
"45",2012-02-14,3.6,184,55.9,968.4,106.5,4.7,8.5,1.9,0,2094,1115618,1.87698656708658,0.33,9.48,46.87,60.87,43.92,NA,NA,6.92
"46",2012-02-15,5.9,229,48.3,972,171,6.1,12.2,2.1,0,1935,1086075,1.78164491402527,0.28,4.33,41.19,47.29,40.95,NA,NA,6.09
"47",2012-02-16,4.8,197.8,52,970.9,170.9,8.5,14.5,4,0,1854,1007891,1.83948462680984,0.26,7.13,42.13,52.65,45.62,NA,NA,5.88
"48",2012-02-17,3.5,163.4,77.8,974.7,64.9,7.4,10.1,6,0,406,277287,1.4641869254599,0.45,7.87,49.65,61.39,36.75,NA,NA,5.79
"49",2012-02-18,5.5,265.9,60.8,972,170.4,7.7,12.4,4.2,0,205,149234,1.37368160070761,0.44,1.78,26.39,28.83,55.08,NA,NA,6.92
"50",2012-02-19,2.7,130.1,79.4,972,67.6,7.2,11.2,5,0,2997,1507773,1.98769973994759,0.54,4,36.96,42.65,45.08,NA,NA,2.46
"51",2012-02-20,4,211.3,53.1,974.9,179.9,6.5,12.6,2.3,0.1,2173,1167470,1.86128979759651,0.47,6.09,39.22,48.17,43.33,NA,NA,2.25
"52",2012-02-21,4,272.5,48.3,977.7,176.7,6.7,12.4,3,0,2071,1160031,1.7852971170598,0.36,12.17,47.35,65.65,47.04,NA,NA,5.5
"53",2012-02-22,5.4,274.4,28.2,976.7,182.6,9.4,13.8,5.9,0,1976,1109376,1.7811814930195,0.57,16.52,56.3,81.17,45.71,NA,NA,6.38
"54",2012-02-23,5.6,266.9,16.1,977.1,189.8,12.4,18,8.3,0,1692,908728,1.86194328776047,0.24,3.22,33.57,37.83,62.96,NA,NA,7.33
"55",2012-02-24,2.3,218.6,29.9,977.8,175.4,12.9,17.4,9.7,0,340,249773,1.36123600229008,0.5,36.22,77.96,132.87,32.5,NA,NA,10.17
"56",2012-02-25,4.5,252.1,33.2,973,168.2,13.1,16.3,10.7,0,172,117776,1.46039940225513,0.64,29,84.87,128.74,25.08,NA,NA,10.92
"57",2012-02-26,4,224.2,43.1,968.8,186.6,14.2,18.5,10,0,2713,1448334,1.87318670969542,0.55,21,70.57,102.22,39.33,NA,NA,7.92
"58",2012-02-27,5,238.8,73.6,973.9,129.1,9.8,13.1,7.9,0,1971,1130090,1.74410887628419,0.5,4.61,32.39,39.09,50.75,NA,NA,4.83
"59",2012-02-28,2.9,218.5,72.6,974.7,137,9.9,14.8,7.4,0,1668,962123,1.73366606972289,0.55,10.5,50.6,66.3,41.05,NA,NA,4.95
"60",2012-02-29,3.8,220.7,49.8,973.4,192.6,12.6,15.6,9.2,0,1559,907779,1.717378348695,0.74,46.26,76.74,147,37.62,NA,NA,6.25
"61",2012-03-01,3.2,236.1,43.6,974.6,192.4,13.6,16.8,10.7,0,1367,748282,1.82685137421453,0.72,51.96,96.04,175.26,28.29,NA,NA,4.82
"62",2012-03-02,4.6,244.1,59,976.7,204.2,10.9,15.9,8.3,0,243,168825,1.43936028431808,0.63,29.22,64.78,109,46.92,NA,NA,1.6
"63",2012-03-03,4.6,201,71.3,976.2,160.9,10.7,13.8,8.3,0,113,85565,1.32063343656869,0.51,5.48,40.87,49,64.67,NA,NA,2.12
"64",2012-03-04,5,245.4,52.1,972.8,138.4,12.5,17.2,9.8,0.1,2005,1094506,1.83187666399271,0.39,1.91,22.83,25.35,63.42,NA,NA,1.58
"65",2012-03-05,6.3,202.2,53.2,973.4,216.2,9.3,15.4,6.4,0,1372,797854,1.71961286150098,0.24,2.78,21.7,25.43,69.12,NA,NA,2.33
"66",2012-03-06,5.4,196,40.6,972.5,189.9,7.7,13.1,4.9,0,1417,821040,1.72585988502387,0.28,2.7,23.74,27.3,70.21,NA,NA,1.75
"67",2012-03-07,4.5,255.6,46.7,976.2,208.6,8.5,15.5,4.7,0,1140,657730,1.73323400179405,0.37,3.78,33.52,38.35,64.33,NA,NA,2.67
"68",2012-03-08,4.4,196.7,48.3,974,198.7,9.7,14.7,6.7,0,1169,673820,1.73488468730522,0.38,3.13,31.13,35.57,68.29,NA,NA,7.21
"69",2012-03-09,4.2,200.6,41,980.1,201.8,9.6,14.8,5.9,0,250,184184,1.35733831386005,0.28,5.22,39,46.26,57.12,NA,NA,7.71
"70",2012-03-10,4.8,226.1,41.1,980.2,215,10.5,16.8,7.4,0,106,78537,1.34968231534181,0.44,1.91,29.7,32.35,77.38,NA,NA,2
"71",2012-03-11,4.9,241.5,41.6,975.1,219.3,12.4,18.2,8.6,0,1750,964213,1.81495167561524,0.35,2.7,35.09,38.57,67.21,NA,NA,1.5
"72",2012-03-12,5.2,272.4,40.2,975.2,221.2,13.7,18.6,8.3,0,1291,725053,1.78055949013382,0.47,18.67,59.81,87.9,42.04,NA,NA,3.74
"73",2012-03-13,3.6,217.6,40,975.6,224.4,14.9,19.4,12.4,0,1265,714820,1.76967628214096,0.61,39.3,88.52,148.39,33.46,NA,NA,7.29
"74",2012-03-14,2,168.8,36.5,977.2,224.1,16,21,12.6,0,1162,670620,1.73272494109928,0.62,21.35,84,116.35,45.33,NA,NA,8.71
"75",2012-03-15,1.6,180.3,53.8,978.8,227.2,12.3,16.7,9.3,0,1012,598030,1.69222279818738,0.56,29.65,91.3,136.43,35.21,NA,NA,5.79
"76",2012-03-16,2.7,153.2,46.3,977.3,233.2,12.6,18.5,8.8,0,203,153606,1.32156295978022,0.73,35.22,81.04,134.48,45.04,NA,NA,6.38
"77",2012-03-17,3.4,213.3,69.5,973.4,228.3,11,16.3,8.2,0,109,79197,1.37631475939745,0.47,7.17,45.13,55.65,64.54,NA,NA,5.46
"78",2012-03-18,2.8,218.8,54.9,972.2,237.1,12,17.4,8.2,0,1590,858821,1.85137531569442,0.3,1.22,15.57,16.7,75.04,NA,NA,4.79
"79",2012-03-19,4.1,197.9,57.1,978.6,209.4,9.1,15.2,5.6,0,1200,671413,1.78727549213375,0.33,2.43,21.7,24.91,74.83,NA,NA,4.46
"80",2012-03-20,6.8,67.2,52.5,978.3,195.2,9.4,14.8,5.7,0.1,1036,631591,1.64030203090291,0.41,3.52,20.52,25.48,68.04,NA,NA,1.83
"81",2012-03-21,8.3,72.5,89.5,974.5,11,9.8,10.5,8.1,24,1030,580958,1.77293367162514,0.26,1.78,23.43,25.48,72.46,NA,NA,1.88
"82",2012-03-22,4,235.9,82.8,974.1,116.2,9.1,12.6,6.8,11,948,529206,1.79136290971758,0.39,7.83,42.78,54.17,60.12,NA,NA,4
"83",2012-03-23,2.2,158,64.5,974.8,244.3,11.1,15.8,7.4,0,234,153578,1.52365573194077,0.33,12.39,50.26,68.7,46.88,NA,NA,1.88
"84",2012-03-24,2.5,158.5,57.8,974.8,249,12.6,16.4,9.2,0,141,108750,1.29655172413793,0.36,4.04,43.87,49.61,56.42,NA,NA,3.12
"85",2012-03-25,3.5,182.1,39.9,975.7,253.6,15.9,19.9,13,0,1442,769545,1.87383453859099,0.28,6.81,43.48,53.38,62.86,NA,NA,3.68
"86",2012-03-26,3.5,98.4,47.6,977.1,235.1,14,17.1,11.3,0,1200,685316,1.75101704906933,0.46,14.39,60.13,81.78,59.04,NA,NA,5.54
"87",2012-03-27,3.3,91.6,39,977.8,243,15,19.9,11.2,0,1109,613812,1.80674212951197,0.36,3,47.86,52,83.95,NA,NA,3.45
"88",2012-03-28,2.6,137.3,28.9,976.3,258.2,16.9,22.2,14,0,612,366718,1.66885726907324,0.51,6.35,55.96,64.87,80.04,NA,NA,6.25
"89",2012-03-29,2.7,191.4,30.2,971.7,260.2,16.4,21.3,12.4,0,964,533651,1.80642404867601,0.6,15.22,80.43,103.52,56.88,NA,NA,6.04
"90",2012-03-30,4.9,263,30.8,965.7,264.4,18.3,23.7,14.3,0,276,185506,1.4878224963074,0.39,3.83,45.39,50.74,95.46,NA,NA,3.88
"91",2012-03-31,3.3,163.5,41.5,962.4,262.1,16.7,21.1,12.5,0,133,103886,1.28024950426429,0.27,6.04,61.43,70.35,60.29,NA,NA,4.29
"92",2012-04-01,3.4,227.7,42.2,960.5,264.4,15.9,20.1,12.8,0,1297,678890,1.91047150495662,0.31,3.17,37.13,41.39,75.92,NA,NA,7.29
"93",2012-04-02,2.1,121.1,60.2,960.4,250.4,14,19.7,10.5,0,957,549402,1.74189391374622,0.4,5.35,38.83,46.39,74.54,NA,NA,1.71
"94",2012-04-03,1.8,115.4,88.7,958.7,60.6,11.9,13.9,10.9,7.3,791,455181,1.73777024963696,0.38,5.96,44.57,53.17,46.92,NA,NA,1
"95",2012-04-04,3,102,92.5,958.4,47.4,10.3,11.6,9.3,41.3,777,429933,1.80725834025302,0.26,3.13,32.7,37.09,54.04,NA,NA,2.54
"96",2012-04-05,3.1,60.7,88.8,959.9,90.6,10.1,12.1,8.8,3.6,95,65459,1.45129012053346,0.39,5.22,33.43,40.74,49.29,NA,NA,3.5
"97",2012-04-06,3.1,194.8,83.6,959.9,93.2,9.9,13,6.6,3,200,138299,1.44614205453402,NA,NA,NA,NA,NA,NA,NA,NA
"98",2012-04-07,4.6,266.3,56.3,960.1,251,9.8,14.2,6.2,0,129,92898,1.3886197765291,NA,NA,NA,NA,NA,NA,NA,NA
"99",2012-04-08,5.5,198,63.7,963.6,289.5,11.2,18.6,7.6,0,109,74338,1.46627565982405,NA,NA,NA,NA,NA,NA,NA,NA
"100",2012-04-09,3.6,208.3,71.1,964.1,150,11.1,15.8,8.8,0,1243,692207,1.79570561985071,NA,NA,NA,NA,NA,NA,NA,NA
"101",2012-04-10,2.9,229.6,74.8,955.8,138.9,11.7,16.4,7.8,0,972,571747,1.7000526456632,0.38,6.92,38.31,48.54,64.23,NA,NA,1
"102",2012-04-11,3.9,263,50,958.3,284.5,11.5,17.1,6.1,0,961,569447,1.68760218246825,0.2,2.26,14.61,17.35,73.12,NA,NA,2.75
"103",2012-04-12,3.1,155,65.2,956.1,81.8,11.4,13.7,9.6,0.7,854,508476,1.67952863065317,0.41,5.61,36.09,44.43,49,NA,NA,2.79
"104",2012-04-13,4.2,205.7,70.9,954.5,198.9,10.1,15.2,7.4,0,183,126077,1.45149392831365,0.21,3.52,26.48,31.39,53.92,NA,NA,3.25
"105",2012-04-14,5.6,241.4,62,952.7,210.3,8.9,13.6,5.6,4.5,69,46516,1.48336056410697,0.34,1.43,12.7,14.52,70.92,NA,NA,2.83
"106",2012-04-15,5.5,235,64.8,955.4,169.9,8.4,13.6,5.6,3.1,1221,680586,1.79404219305128,0.31,1.26,14.96,16.43,69.92,NA,NA,3.62
"107",2012-04-16,4.2,259,44.5,962.2,226.4,10.1,15.1,7.2,0,952,541592,1.7577807648562,0.2,1.57,15.22,16.96,87.71,NA,NA,7
"108",2012-04-17,6.5,264,42.3,963.8,311.8,9.3,15,4.7,0,961,544108,1.76619347629515,0.2,1.91,18,20.43,87.08,NA,NA,5.5
"109",2012-04-18,2.7,164.3,64.4,955.6,103.4,10.5,12.8,8.2,0.4,890,495974,1.79444890256344,0.4,3.65,28.17,33.09,71.46,NA,NA,6.75
"110",2012-04-19,3.9,182.9,57.8,950.9,205.2,11.4,16.4,7.6,0,813,420155,1.93500017850555,0.2,1.38,12.57,13.86,82.91,NA,NA,2.83
"111",2012-04-20,4.4,238.4,50.9,957.3,267.8,12.3,17.6,6.8,0,182,118196,1.53981522217334,0.41,1.61,13.78,15.78,85.67,NA,NA,2.21
"112",2012-04-21,4.6,149.9,63.2,963.1,238.7,13.4,18.1,9.6,1.7,100,81939,1.22042006858761,0.5,1.65,19.52,21.39,78.29,NA,NA,2.88
"113",2012-04-22,2.6,145.8,81,966.8,100.1,10.4,13,9.1,0.1,1272,658780,1.93084185919427,0.24,1.04,8.52,9.48,86.83,NA,NA,2.29
"114",2012-04-23,4.9,206.4,75.7,962.3,175.6,11.7,15.1,9.3,0,1099,601885,1.82593020261346,0.41,2.04,15.17,18.04,84.25,NA,NA,3.29
"115",2012-04-24,4,199.1,47.2,961.4,301.3,11.8,17.5,7.4,0,965,541780,1.78116578685075,0.21,1.74,16.22,18.22,83.12,NA,NA,1.83
"116",2012-04-25,6.7,222.8,79.6,961.1,212.9,11.9,15.8,8.9,0,881,500407,1.76056689854458,0.38,1.57,21.78,23.87,75.62,NA,NA,1.62
"117",2012-04-26,2.2,125.7,73.4,962.3,298,15,21.3,11.1,0.1,862,460083,1.87357498538307,0.34,2.21,25.68,28.79,79.38,NA,NA,5.75
"118",2012-04-27,5.9,73.6,64.5,963.5,109.7,15.6,17.7,13.3,0,223,151100,1.475843812045,0.39,3.19,29.52,33.71,70.83,NA,NA,2.62
"119",2012-04-28,6.9,105.4,79.6,958.2,103.9,14.4,17.4,9.6,11.2,101,62225,1.62314182402571,0.36,1.29,20.46,21.92,86.54,NA,NA,1.62
"120",2012-04-29,4.1,195,67.1,963.6,332.1,12,16.2,8.8,0,1013,531437,1.90615256370934,0.26,1.29,14.12,15.42,91.96,NA,NA,3.5
"121",2012-04-30,6.1,214.4,74.4,963.5,252.5,11.2,15.1,8.9,11.8,100,75251,1.3288859948705,0.33,1.29,18.29,19.5,89.39,NA,NA,2.5
"122",2012-05-01,3,219.1,62,967.8,331.2,13,17.4,9.8,0,1174,645912,1.81758505802648,0.33,2,24.21,26.67,77.46,NA,NA,3.71
"123",2012-05-02,4.9,233.1,53.2,968.5,336.2,13.6,18.6,10.9,0,958,515761,1.8574494775681,0.36,4.29,32.79,38.75,72.5,NA,NA,1.67
"124",2012-05-03,4.7,248.6,62.2,965.1,333.5,13.7,17,10,0,884,469387,1.88330737749448,0.29,3.88,31.04,36.46,72.42,NA,NA,4.54
"125",2012-05-04,4.1,244.2,67.4,960.7,214.5,14.3,17.2,11.1,0,174,129387,1.34480280089963,0.47,5.17,41.29,48.46,64.08,NA,NA,5.04
"126",2012-05-05,4.8,252.1,51.3,960.5,289.6,15.7,20.2,13.3,0,95,70278,1.35177438174109,0.31,2.67,27.42,31.04,69.21,NA,NA,3.17
"127",2012-05-06,3.2,136.4,63.8,965.1,261.4,14.1,19.1,11.6,0.1,1173,656815,1.78589100431628,0.2,1.67,24.5,26.58,67.62,NA,NA,2.75
"128",2012-05-07,4.3,237.3,57,970.2,312.9,15.5,19.3,11.3,0,1001,529531,1.89035202849314,0.27,6.92,33.75,43.83,67.04,NA,NA,3.29
"129",2012-05-08,3.9,227.1,52.7,968.7,246.4,17.9,23.1,13.2,0,786,459879,1.70914523168051,0.29,7.38,41.71,52.54,65.46,NA,NA,2.92
"130",2012-05-09,1.4,153.3,67.4,971.5,315.8,16.6,21.2,13.7,0,768,467363,1.64326230360555,0.54,5.08,36.17,43.5,69.88,NA,NA,2.67
"131",2012-05-10,4.2,237.6,25.3,975.4,337.7,20.2,23.8,17.6,0,675,365177,1.84841871202184,0.36,12.73,57.91,76.86,60.19,NA,NA,4.52
"132",2012-05-11,6,244.9,30.4,976.8,341.2,21.6,25.2,18.8,0,148,105208,1.40673713025625,0.29,15.29,57.71,80.46,59.83,NA,NA,2.67
"133",2012-05-12,5,203.6,40.4,975.6,311.9,22.4,27.5,19.7,0,52,35116,1.48080646998519,0.4,7.92,54.88,66.38,61.38,NA,NA,6.75
"134",2012-05-13,3,127.3,70.1,971.5,240.8,17.6,21.2,14.8,0.4,1224,632298,1.93579609614454,0.35,1.96,27.21,29.67,64.42,NA,NA,3.08
"135",2012-05-14,4.8,227.2,60.8,968.4,335.8,16.3,18.9,14.2,0,864,478677,1.80497496223967,0.39,1.67,20.83,22.88,83.83,NA,NA,2.25
"136",2012-05-15,3.2,185,61.9,969,317.2,16.5,21.8,13.9,0,812,461450,1.75967060353234,0.33,2.08,25.12,27.75,88.88,NA,NA,1.71
"137",2012-05-16,4.5,211.4,70.9,972.7,185.4,13,16.1,10.2,1.8,777,446021,1.74207044062948,0.27,1.92,22.75,25.12,77.62,NA,NA,1
"138",2012-05-17,3.8,237.8,80.7,968.5,109.9,13.2,16.6,11.2,0.3,722,413006,1.7481586223929,0.5,1.79,25.62,27.96,81.83,NA,NA,1.09
"139",2012-05-18,5.3,75,81.9,963.4,154.4,14.4,19,11.8,0,171,116260,1.47084121795975,0.4,1.59,23.14,25,85.5,NA,NA,2.94
"140",2012-05-19,4.1,136.4,76.4,959.9,156.8,14.6,18.3,11.5,0,107,78195,1.36837393695249,0.27,1.29,19.75,21.08,99.67,NA,NA,2.71
"141",2012-05-20,3.4,231.1,83.5,956.8,121.4,12.5,16.5,9.3,33.2,1207,638416,1.89061677652189,0.46,1.79,24.38,26.71,64.29,NA,NA,3.58
"142",2012-05-21,5.4,291,60.6,958.8,174.6,11.9,16.9,7.8,0.3,896,492888,1.81785720082453,0.2,1.75,12.62,15,72.67,NA,NA,1.62
"143",2012-05-22,5.7,290.9,47.3,965.7,195,15.8,20.7,10.5,0.5,915,486632,1.88027092340824,0.34,3.12,21.33,25.5,65.46,NA,NA,2.33
"144",2012-05-23,5.8,261.1,43.9,971,344.5,18.8,25.5,13.9,0,786,427137,1.84015901221388,0.36,5.21,38.12,45.67,55.08,NA,NA,4.62
"145",2012-05-24,2.6,209.6,36,971.4,346.1,20.1,22.7,17.1,0,655,360717,1.81582792050278,0.35,14,54,74.79,58.5,NA,NA,4.25
"146",2012-05-25,4.6,244.5,34.8,967.6,347.1,21.8,25.8,18,0,163,112587,1.44776928064519,0.4,8.12,48.04,59.92,71.21,NA,NA,6
"147",2012-05-26,4.8,237.8,62.3,967.7,281.5,18.3,21.7,15.8,0,117,79200,1.47727272727273,0.3,1.29,22.5,24.04,89.38,NA,NA,4.88
"148",2012-05-27,2.1,127.9,60.1,969.2,341.5,19,24.3,15.4,0,157,101213,1.55118413642516,0.51,1.96,21.12,23.71,80.5,NA,NA,2.5
"149",2012-05-28,3,152.2,50.8,968.2,297.3,20.4,26,16.1,0,1085,554675,1.95610041916438,0.47,1.75,22.38,24.46,72.17,NA,NA,1.58
"150",2012-05-29,3.7,232.7,44.4,967.9,335.2,21.5,25.7,18.6,0,747,437115,1.7089324319687,0.28,5.83,32.5,41.17,72.04,NA,NA,4.75
"151",2012-05-30,4.2,252.2,41.8,971.4,341.5,22.3,27.5,18.6,0,784,440002,1.78181008268144,0.4,6.04,35.88,44.5,73.58,NA,NA,5.62
"152",2012-05-31,4.1,248,35.8,972.2,335.4,22.7,26.8,19.6,0,677,376993,1.79578931173788,0.5,6.83,38.92,48.58,68.92,NA,NA,2.08
"153",2012-06-01,4.5,240.8,38,969.2,336.4,22.3,25.2,20.2,0,161,121926,1.32047307383167,0.2,1.33,12.55,29.11,101.36,NA,NA,1
"154",2012-06-02,5.5,239.1,33.5,966.6,339.5,23,25.8,20.5,0,103,71839,1.433761605813,0.21,3,28.62,32.67,88.54,NA,NA,2.21
"155",2012-06-03,3.8,156.6,65.2,967,164.1,19.8,24.4,15.9,2.7,989,496145,1.99336887401868,0.3,1.17,19.46,20.67,77,NA,NA,1.29
"156",2012-06-04,4.4,201.4,77.7,968.8,203.4,17.5,20.7,15.3,0,769,442912,1.73623654360234,0.24,1.58,11.21,13.17,62.08,NA,NA,1
"157",2012-06-05,4.2,226.4,75.5,968.6,281,18.8,22.8,15.8,0.1,740,428259,1.72792632495756,0.22,2.08,15.12,17.75,71.71,NA,NA,1
"158",2012-06-06,3.6,171.1,78.9,964.3,276.3,20.1,25.3,17.3,0,655,360402,1.81741499769702,0.34,1.5,13.21,15.08,75.62,NA,NA,1.08
"159",2012-06-07,2.8,181.7,71.6,960.5,330,20.7,25.8,16.7,0,612,343291,1.78274408592127,0.4,3.83,29.75,34.92,70.5,NA,NA,3.58
"160",2012-06-08,3.9,203,68.9,964.4,221,19.6,22.4,17,0.2,121,72945,1.65878401535403,0.33,3.67,24.25,29.33,65.33,NA,NA,2.71
"161",2012-06-09,5.5,246,63.2,969,300.8,18.7,22.2,15.5,0,72,49759,1.44697441668844,0.2,1.54,9.88,11.79,73.92,NA,NA,1.5
"162",2012-06-10,4.3,182.4,67.6,965,217.7,20.2,24.3,17,0,1001,521523,1.91937843585038,0.48,1.29,10.21,11.67,62.71,NA,NA,1.79
